#Frequenies of a certain value of E. Binning of 0.1 from 0 to 6.3
0 29 3647 32889 79052 87411 62868 35221 16811 7616 3280 1568 702 341 139 87 47 24 17 10 8 1 1 0 4 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
0 29 3627 33177 79202 88221 62725 34744 16699 7512 3245 1406 604 293 129 66 33 24 15 9 6 4 1 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 29 3623 33142 79477 88666 62826 34560 16324 7388 3179 1364 623 303 130 59 31 24 11 5 3 4 2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 23 3399 32643 78317 88324 63515 35039 16910 7620 3420 1412 611 263 144 56 34 19 12 6 3 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
0 27 3644 33373 79409 88688 62393 34497 16461 7314 3277 1418 663 304 151 62 35 25 17 9 3 1 1 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  3
0 20 3627 32958 80096 88690 62346 34652 16455 7224 3223 1348 593 276 123 62 29 15 23 8 3 0 3 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 18 3593 32574 79502 88321 63079 34508 16682 7550 3369 1401 644 254 133 69 32 16 10 8 3 2 4 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0
0 30 3523 32192 78449 88311 63387 35494 16813 7601 3345 1450 616 282 136 67 38 20 5 7 3 2 2 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 36 3674 33141 79624 87666 62999 34372 16856 7467 3195 1450 611 308 160 88 49 33 10 9 7 4 4 5 3 1 2 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 37 3691 32847 78592 88265 62813 34997 16759 7689 3261 1496 670 338 141 77 34 30 9 6 7 4 4 3 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  2
0 27 3676 32368 78121 87464 63011 35426 17203 7888 3514 1581 747 364 177 88 51 32 18 8 4 2 3 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  7
0 30 3483 31051 77455 88082 63942 35717 17448 7993 3581 1611 727 309 162 89 32 30 12 8 4 4 1 1 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  2
0 32 3409 32076 78173 88263 63294 35207 17193 7778 3439 1560 703 292 182 74 46 24 14 4 2 4 4 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 28 3495 31974 78355 88141 63966 35020 17117 7638 3254 1505 658 315 141 73 40 30 14 4 2 2 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  2
0 38 3249 31398 78315 88460 63726 35353 17041 7914 3436 1524 657 305 156 90 60 21 10 9 2 3 5 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -3
0 32 3646 33353 79853 88441 62730 34476 16282 7328 3182 1295 619 302 125 55 30 16 8 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 26 3586 32975 79300 87624 62960 34493 16815 7684 3420 1573 664 333 148 83 47 21 12 3 2 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -3
0 21 3532 33100 79147 88782 63033 34720 16531 7143 3249 1369 614 277 145 52 29 14 3 3 4 3 2 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 33 3508 32628 78591 88649 63244 34686 16936 7520 3325 1412 681 270 139 62 41 22 13 9 5 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 22 3359 31490 77777 88022 64048 35550 17315 7830 3412 1574 706 302 176 86 44 26 20 7 7 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
0 40 3718 33212 79562 88200 62787 34743 16370 7452 3128 1419 564 269 143 78 34 19 14 8 4 3 5 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  2
0 24 3606 32796 78634 88112 63098 35242 16497 7653 3365 1472 663 322 136 57 33 30 12 9 4 5 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  3
0 37 3699 32544 78588 87708 63518 35139 16980 7576 3295 1428 619 321 150 73 35 18 18 9 6 3 3 3 4 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
0 21 3430 32640 79096 89166 62613 34654 16870 7488 3180 1446 626 287 124 55 41 14 9 5 4 4 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
0 33 3859 32788 79673 88508 62474 34839 16410 7340 3272 1365 619 304 131 69 50 27 7 2 1 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0
0 28 3500 32405 78545 87936 63259 34976 17066 7810 3422 1451 728 327 154 62 44 24 11 8 6 5 3 2 1 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -5
0 27 3488 31913 78385 88299 63489 35082 17121 7671 3442 1567 649 305 169 81 44 18 10 6 6 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  6
0 27 3583 33281 79165 88352 62913 34696 16572 7327 3145 1467 606 311 176 62 41 20 11 8 5 0 4 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -3
0 32 3761 33611 79747 87897 62829 34224 16408 7341 3205 1453 655 284 160 73 37 19 15 5 9 2 2 4 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 23 3454 31871 78168 88363 63329 35231 17229 7712 3486 1564 677 342 166 83 39 17 12 1 6 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 29 3713 32891 78969 88360 62621 34638 16673 7656 3420 1518 669 291 147 80 44 18 14 4 5 5 4 1 3 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 22 3618 32429 78539 88203 63067 35085 16797 7730 3395 1500 717 328 157 96 35 26 13 11 3 1 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -6
0 28 3612 32975 79157 87777 62741 34756 16918 7603 3371 1492 677 322 151 80 39 21 20 10 9 6 2 2 2 2 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -7
0 25 3364 31594 78028 87909 63817 35961 17269 7826 3285 1512 652 271 138 54 35 21 5 3 2 1 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -7
0 27 3557 32710 79610 88702 62669 34783 16523 7298 3305 1402 625 277 134 76 30 15 13 6 4 1 5 0 0 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  2
0 35 3650 33273 79993 87961 62220 34209 16902 7342 3342 1493 678 324 162 85 46 27 11 13 2 4 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  6
0 27 3646 32722 78951 88453 62750 34836 16834 7664 3309 1329 644 301 126 88 45 23 9 2 5 2 3 1 2 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  3
0 31 3610 33811 80383 88442 62092 34159 16231 7293 3180 1400 615 248 131 72 37 14 13 2 4 1 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0
0 24 3756 34161 80817 88266 61877 33812 16161 7265 3101 1379 581 291 142 63 32 21 11 4 3 2 3 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  2
0 29 3383 32181 77631 88285 63677 35433 16899 7765 3417 1565 774 360 168 86 53 30 15 7 9 6 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 31 3324 32110 78582 89258 63191 34966 16466 7597 3382 1481 718 301 159 73 60 30 18 11 8 4 2 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
0 22 3541 32648 78387 87853 63040 35324 16973 7730 3409 1488 702 339 131 81 45 18 16 12 4 3 2 6 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -3
0 30 3536 32112 78169 87582 63489 35507 17348 7779 3405 1490 691 294 136 99 51 17 17 7 3 3 3 3 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  3
0 22 3653 33069 79241 88024 63027 34522 16806 7406 3297 1453 657 297 138 72 44 21 7 3 5 4 2 0 0 1 1 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  3
0 27 3392 32278 78245 87952 63611 35364 16995 7778 3355 1515 671 286 149 70 37 17 8 11 5 2 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
0 29 3405 31937 77846 88175 63424 35399 17441 7908 3485 1448 640 328 140 88 34 22 8 7 5 2 1 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  7
0 36 3828 33729 80480 88687 62184 33991 16095 7138 3126 1334 593 290 127 72 31 17 9 3 3 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0
0 31 3584 32558 78385 87780 63148 35452 17001 7646 3380 1498 706 315 144 73 28 25 9 3 4 3 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0
0 20 3558 33008 79031 88495 63118 34600 16411 7403 3358 1462 675 326 148 75 39 20 10 11 3 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
1 32 3746 32876 79042 88292 62888 34431 16562 7644 3333 1584 678 321 181 66 41 27 11 8 7 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 30 3466 32134 77868 88061 63699 35308 16980 7904 3426 1523 703 338 152 79 50 19 17 9 5 2 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 34 3702 33011 79529 87757 63381 34545 16607 7369 3223 1441 613 274 132 66 40 17 15 2 8 2 3 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 26 3548 31866 78275 88132 63916 35285 17045 7671 3406 1409 622 284 139 67 39 20 7 10 2 2 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 31 3478 31883 78029 88533 63363 35319 17277 7745 3393 1479 634 300 157 62 53 21 9 3 3 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 26 3720 33610 80249 88656 62715 33851 16187 7267 3070 1389 553 252 120 49 24 20 8 2 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 18 3418 32050 78550 87543 63553 35238 17164 7939 3397 1553 681 349 140 91 32 20 17 7 8 2 2 2 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 32 3512 32501 78857 87966 62987 34843 17040 7748 3424 1527 704 318 137 76 40 26 12 10 5 3 1 4 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0
0 18 3339 30970 76846 88501 64449 36240 17295 7874 3449 1503 690 298 147 76 32 21 8 7 6 2 3 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -3
0 32 3573 31909 77747 88390 63321 35282 17178 7876 3527 1562 701 338 158 70 51 27 12 5 6 1 5 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -3
0 29 3357 31892 79017 88573 63360 35050 17016 7507 3274 1430 651 313 149 68 38 17 20 3 3 2 0 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 33 3617 32846 78233 88060 63424 35194 16720 7582 3272 1467 676 317 168 71 39 25 15 6 5 3 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0
0 26 3586 32274 77943 87814 63198 35495 17315 7754 3547 1542 652 325 145 75 38 21 12 6 5 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  3
0 28 3367 31652 77790 87829 63504 35465 17470 8042 3530 1568 775 344 190 89 44 30 21 16 3 8 1 2 1 2 1 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
0 27 3771 33590 79477 88261 62408 34285 16523 7564 3192 1462 634 292 126 70 39 24 11 8 2 3 4 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
0 21 3508 32290 79312 88747 62963 34940 16702 7388 3250 1432 645 297 146 61 24 19 11 11 4 2 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 27 3618 32899 78895 87892 63109 34983 16772 7527 3341 1421 679 316 128 73 49 17 9 3 3 9 2 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  3
0 35 3604 33144 78952 88236 62865 34966 16438 7548 3331 1404 674 306 133 66 42 14 6 3 2 2 3 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 39 3658 33049 79786 87858 63045 34519 16641 7299 3246 1408 625 281 136 74 38 26 17 10 7 1 5 3 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  2
0 24 3408 32123 78390 88039 63480 35349 16947 7691 3429 1546 681 336 154 63 49 29 16 9 4 2 2 3 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 35 3680 33054 79672 88079 62361 34664 16677 7587 3256 1459 654 318 138 67 31 20 12 7 1 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 35 3605 32678 78828 87889 62744 35321 16913 7553 3400 1511 677 292 154 96 40 17 11 3 5 2 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  3
0 33 3685 32411 79022 87684 63122 34816 16898 7755 3457 1516 682 348 151 85 56 19 21 3 5 0 2 3 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 32 3662 32815 78815 87806 62732 34849 16982 7826 3511 1491 654 312 150 58 32 24 13 2 2 4 1 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 31 3539 32514 79015 88352 62912 35062 16624 7547 3371 1459 683 320 155 84 44 20 25 5 6 2 1 3 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  2
0 28 3657 33535 80293 88618 62133 33856 16316 7370 3254 1452 660 300 163 75 40 10 4 8 2 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 25 3514 32472 79873 88321 62546 35014 16511 7571 3260 1464 607 282 145 80 43 19 19 2 3 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -1
0 31 3501 32416 79027 88733 62530 35122 16772 7503 3341 1475 685 294 158 94 32 22 17 11 4 2 1 2 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -2
0 28 3655 33084 79809 87205 62862 34657 16622 7817 3255 1465 690 313 149 74 34 26 10 7 5 2 3 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0  0
0 18 3492 32767 78847 88369 63105 34632 16787 7590 3402 1462 650 309 165 66 48 28 14 6 6 3 3 3 1 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  -4
0 22 3630 33619 80108 88552 62276 34361 16211 7239 3132 1414 610 280 131 88 47 18 18 6 5 1 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  1
